Name,Course Number,Course Title
STUDENT_BC10D3806F42,F34ADCC,COURSE_F34ADCCF6010
STUDENT_BC10D3806F42,3444FA0,COURSE_3444FA0063FE
STUDENT_4558648BB17A,258D4B8,COURSE_258D4B85BE0B
STUDENT_4558648BB17A,FF52A45,COURSE_FF52A456A828
STUDENT_4558648BB17A,AFFC57F,COURSE_AFFC57FABE98
STUDENT_4558648BB17A,9E6B1F1,COURSE_9E6B1F18531F
STUDENT_4558648BB17A,AFF1D77,COURSE_AFF1D77BF8D8
STUDENT_D7A114A4D75F,500C8E8,COURSE_500C8E8E485C
STUDENT_D7A114A4D75F,47510C7,COURSE_47510C7D6B2A
STUDENT_D7A114A4D75F,5DB4771,COURSE_5DB4771B0A79
STUDENT_D7A114A4D75F,165B6EC,COURSE_165B6EC64386
STUDENT_D7A114A4D75F,A9C3CE0,COURSE_A9C3CE099531
STUDENT_D7A114A4D75F,986F248,COURSE_986F248A2D8A
STUDENT_B35E050F4AAA,9F8E751,COURSE_9F8E7511D62C
STUDENT_B35E050F4AAA,D4B3043,COURSE_D4B30433AFFD
STUDENT_62B7F9B891BB,D83CCF6,COURSE_D83CCF67F12C
STUDENT_62B7F9B891BB,1955497,COURSE_19554970F628
STUDENT_62B7F9B891BB,500C8E8,COURSE_500C8E8E485C
STUDENT_62B7F9B891BB,47510C7,COURSE_47510C7D6B2A
STUDENT_62B7F9B891BB,5DB4771,COURSE_5DB4771B0A79
STUDENT_62B7F9B891BB,165B6EC,COURSE_165B6EC64386
STUDENT_48F34A414677,D83CCF6,COURSE_D83CCF67F12C
STUDENT_48F34A414677,1955497,COURSE_19554970F628
STUDENT_48F34A414677,500C8E8,COURSE_500C8E8E485C
STUDENT_48F34A414677,47510C7,COURSE_47510C7D6B2A
STUDENT_48F34A414677,5DB4771,COURSE_5DB4771B0A79
STUDENT_48F34A414677,165B6EC,COURSE_165B6EC64386
STUDENT_E17060096010,FF52A45,COURSE_FF52A456A828
STUDENT_E17060096010,88A5BB2,COURSE_88A5BB2A9E50
STUDENT_E17060096010,2A9F863,COURSE_2A9F8630D88C
STUDENT_E17060096010,BAFD130,COURSE_BAFD130A3032
STUDENT_E17060096010,6513E08,COURSE_6513E08F6B17
STUDENT_E17060096010,0D5AE07,COURSE_0D5AE07010E3
STUDENT_C14AFECEC567,D83CCF6,COURSE_D83CCF67F12C
STUDENT_C14AFECEC567,1955497,COURSE_19554970F628
STUDENT_C14AFECEC567,500C8E8,COURSE_500C8E8E485C
STUDENT_C14AFECEC567,47510C7,COURSE_47510C7D6B2A
STUDENT_C14AFECEC567,5DB4771,COURSE_5DB4771B0A79
STUDENT_C14AFECEC567,165B6EC,COURSE_165B6EC64386
STUDENT_6B3CAD53865B,DF6FC47,COURSE_DF6FC470A7CD
STUDENT_6B3CAD53865B,DBC12C3,COURSE_DBC12C371F89
STUDENT_6B3CAD53865B,5CB16CB,COURSE_5CB16CB795C3
STUDENT_6B3CAD53865B,66A6CAF,COURSE_66A6CAFEFBDE
STUDENT_6B3CAD53865B,099DA73,COURSE_099DA73E98E3
STUDENT_784DC810A627,0186BC3,COURSE_0186BC3B6640
STUDENT_784DC810A627,383B616,COURSE_383B6165A0C6
STUDENT_784DC810A627,6B4B9A8,COURSE_6B4B9A851F21
STUDENT_B7FC1B7E165C,88A5BB2,COURSE_88A5BB2A9E50
STUDENT_B7FC1B7E165C,2A9F863,COURSE_2A9F8630D88C
STUDENT_B7FC1B7E165C,BAFD130,COURSE_BAFD130A3032
STUDENT_B7FC1B7E165C,9F8E751,COURSE_9F8E7511D62C
STUDENT_B7FC1B7E165C,D4B3043,COURSE_D4B30433AFFD
STUDENT_A4A662D6FEDE,58B4C36,COURSE_58B4C3685A81
STUDENT_A4A662D6FEDE,B4B5B8E,COURSE_B4B5B8E85C6D
STUDENT_A4A662D6FEDE,F911ACE,COURSE_F911ACEAA7B5
STUDENT_A4A662D6FEDE,4457B1D,COURSE_4457B1DB75EA
STUDENT_A4A662D6FEDE,91BFF3B,COURSE_91BFF3B09E00
STUDENT_A4A662D6FEDE,80EAE88,COURSE_80EAE885256A
STUDENT_47E696F64CE1,9031CED,COURSE_9031CEDB50FD
STUDENT_47E696F64CE1,58B4C36,COURSE_58B4C3685A81
STUDENT_47E696F64CE1,B4B5B8E,COURSE_B4B5B8E85C6D
STUDENT_47E696F64CE1,4457B1D,COURSE_4457B1DB75EA
STUDENT_47E696F64CE1,91BFF3B,COURSE_91BFF3B09E00
STUDENT_47E696F64CE1,3444FA0,COURSE_3444FA0063FE
STUDENT_982B3DA1E3FF,58B4C36,COURSE_58B4C3685A81
STUDENT_982B3DA1E3FF,B4B5B8E,COURSE_B4B5B8E85C6D
STUDENT_982B3DA1E3FF,F911ACE,COURSE_F911ACEAA7B5
STUDENT_982B3DA1E3FF,4457B1D,COURSE_4457B1DB75EA
STUDENT_982B3DA1E3FF,91BFF3B,COURSE_91BFF3B09E00
STUDENT_982B3DA1E3FF,32D5691,COURSE_32D569186237
STUDENT_982B3DA1E3FF,D60A15E,COURSE_D60A15E39D9C
STUDENT_22BDF2D4BA29,C40C59E,COURSE_C40C59E77909
STUDENT_22BDF2D4BA29,F911ACE,COURSE_F911ACEAA7B5
STUDENT_22BDF2D4BA29,4457B1D,COURSE_4457B1DB75EA
STUDENT_F4D9734C5FCA,645A680,COURSE_645A680E52B7
STUDENT_F4D9734C5FCA,64056FA,COURSE_64056FA06151
STUDENT_F4D9734C5FCA,BB7F370,COURSE_BB7F370548AA
STUDENT_F4D9734C5FCA,0173213,COURSE_0173213F93B6
STUDENT_F4D9734C5FCA,D5957F4,COURSE_D5957F457326
STUDENT_F28C412B3BFC,64056FA,COURSE_64056FA06151
STUDENT_F28C412B3BFC,BB7F370,COURSE_BB7F370548AA
STUDENT_F28C412B3BFC,0173213,COURSE_0173213F93B6
STUDENT_F28C412B3BFC,D5957F4,COURSE_D5957F457326
STUDENT_F28C412B3BFC,78104A3,COURSE_78104A3E8A10
STUDENT_F28C412B3BFC,EB9466F,COURSE_EB9466FE229C
STUDENT_923881731FCF,FF52A45,COURSE_FF52A456A828
STUDENT_923881731FCF,88A5BB2,COURSE_88A5BB2A9E50
STUDENT_923881731FCF,2A9F863,COURSE_2A9F8630D88C
STUDENT_923881731FCF,BAFD130,COURSE_BAFD130A3032
STUDENT_923881731FCF,9F8E751,COURSE_9F8E7511D62C
STUDENT_923881731FCF,C834FC6,COURSE_C834FC623CA7
STUDENT_C4B28C3AB9F3,A419E04,COURSE_A419E04C917F
STUDENT_C4B28C3AB9F3,250D49A,COURSE_250D49A6137B
STUDENT_C4B28C3AB9F3,32D5691,COURSE_32D569186237
STUDENT_C4B28C3AB9F3,24A18A5,COURSE_24A18A5B3FF2
STUDENT_C4B28C3AB9F3,F2EB940,COURSE_F2EB940C16DE
STUDENT_C4B28C3AB9F3,165B6EC,COURSE_165B6EC64386
STUDENT_58655D9D3181,C79A295,COURSE_C79A295DA02B
STUDENT_58655D9D3181,3F1B128,COURSE_3F1B1281DACC
STUDENT_58655D9D3181,2B7ADA6,COURSE_2B7ADA67C898
STUDENT_58655D9D3181,355947D,COURSE_355947D15102
STUDENT_58655D9D3181,3544086,COURSE_354408622855
STUDENT_E53AFB864443,90C1B72,COURSE_90C1B7254FDD
STUDENT_E53AFB864443,645A680,COURSE_645A680E52B7
STUDENT_E53AFB864443,0186BC3,COURSE_0186BC3B6640
STUDENT_E53AFB864443,F2EB940,COURSE_F2EB940C16DE
STUDENT_E1A079091C2E,28DA87B,COURSE_28DA87BD0111
STUDENT_E1A079091C2E,383B616,COURSE_383B6165A0C6
STUDENT_E1A079091C2E,81F8284,COURSE_81F8284E70A1
STUDENT_E1A079091C2E,6BF0AA9,COURSE_6BF0AA9F243F
STUDENT_E1A079091C2E,6B4B9A8,COURSE_6B4B9A851F21
STUDENT_B17AE7F715BD,3A566B2,COURSE_3A566B2FDF91
STUDENT_B17AE7F715BD,61C7475,COURSE_61C74758B507
STUDENT_B17AE7F715BD,49EFDEC,COURSE_49EFDEC4AD22
STUDENT_4A31C97F25A8,9031CED,COURSE_9031CEDB50FD
STUDENT_4A31C97F25A8,58B4C36,COURSE_58B4C3685A81
STUDENT_4A31C97F25A8,B4B5B8E,COURSE_B4B5B8E85C6D
STUDENT_4A31C97F25A8,F911ACE,COURSE_F911ACEAA7B5
STUDENT_4A31C97F25A8,4457B1D,COURSE_4457B1DB75EA
STUDENT_4A31C97F25A8,91BFF3B,COURSE_91BFF3B09E00
STUDENT_4A31C97F25A8,0D5AE07,COURSE_0D5AE07010E3
STUDENT_50BF8F276E3F,D4B3043,COURSE_D4B30433AFFD
STUDENT_4978365E2433,1955497,COURSE_19554970F628
STUDENT_4978365E2433,500C8E8,COURSE_500C8E8E485C
STUDENT_4978365E2433,47510C7,COURSE_47510C7D6B2A
STUDENT_4978365E2433,5DB4771,COURSE_5DB4771B0A79
STUDENT_4978365E2433,165B6EC,COURSE_165B6EC64386
STUDENT_4978365E2433,A9C3CE0,COURSE_A9C3CE099531
STUDENT_763D0D8E7539,A419E04,COURSE_A419E04C917F
STUDENT_763D0D8E7539,69DBF44,COURSE_69DBF44B3D90
STUDENT_763D0D8E7539,258D4B8,COURSE_258D4B85BE0B
STUDENT_763D0D8E7539,9316CD4,COURSE_9316CD4D881E
STUDENT_763D0D8E7539,157E49E,COURSE_157E49E5EB6E
STUDENT_B43F160E8175,58B4C36,COURSE_58B4C3685A81
STUDENT_B43F160E8175,B4B5B8E,COURSE_B4B5B8E85C6D
STUDENT_B43F160E8175,F911ACE,COURSE_F911ACEAA7B5
STUDENT_B43F160E8175,91BFF3B,COURSE_91BFF3B09E00
STUDENT_B43F160E8175,80EAE88,COURSE_80EAE885256A
STUDENT_B43F160E8175,190013B,COURSE_190013BFF7C1
STUDENT_63CB28EA3AAA,3444FA0,COURSE_3444FA0063FE
STUDENT_63CB28EA3AAA,88B5D98,COURSE_88B5D984C554
STUDENT_63CB28EA3AAA,195AC94,COURSE_195AC942FF0E
STUDENT_5566300245FB,64056FA,COURSE_64056FA06151
STUDENT_5566300245FB,BB7F370,COURSE_BB7F370548AA
STUDENT_5566300245FB,0173213,COURSE_0173213F93B6
STUDENT_5566300245FB,78104A3,COURSE_78104A3E8A10
STUDENT_5566300245FB,EB9466F,COURSE_EB9466FE229C
STUDENT_1EFB4B4755BC,121C1E5,COURSE_121C1E5CA81A
STUDENT_1EFB4B4755BC,6F2977C,COURSE_6F2977CBA34F
STUDENT_1EFB4B4755BC,C0809A7,COURSE_C0809A768480
STUDENT_1EFB4B4755BC,DBC12C3,COURSE_DBC12C371F89
STUDENT_1EFB4B4755BC,07FFBA6,COURSE_07FFBA646CB9
STUDENT_1EFB4B4755BC,49EFDEC,COURSE_49EFDEC4AD22
STUDENT_8722217AD8FF,6E363D6,COURSE_6E363D600BA1
STUDENT_8722217AD8FF,8928BF4,COURSE_8928BF411C22
STUDENT_8722217AD8FF,342173B,COURSE_342173B29394
STUDENT_8722217AD8FF,80EAE88,COURSE_80EAE885256A
STUDENT_8722217AD8FF,9772A41,COURSE_9772A418992F
STUDENT_3549AB0F8F11,0173213,COURSE_0173213F93B6
STUDENT_3549AB0F8F11,9B598F9,COURSE_9B598F9EC811
STUDENT_3549AB0F8F11,A0EFB23,COURSE_A0EFB237A2A4
STUDENT_3549AB0F8F11,9F8E751,COURSE_9F8E7511D62C
STUDENT_A6FD1BF660A1,BAFD130,COURSE_BAFD130A3032
STUDENT_CE6BDA7E2082,D83CCF6,COURSE_D83CCF67F12C
STUDENT_CE6BDA7E2082,1955497,COURSE_19554970F628
STUDENT_CE6BDA7E2082,500C8E8,COURSE_500C8E8E485C
STUDENT_CE6BDA7E2082,47510C7,COURSE_47510C7D6B2A
STUDENT_CE6BDA7E2082,5DB4771,COURSE_5DB4771B0A79
STUDENT_CE6BDA7E2082,165B6EC,COURSE_165B6EC64386
STUDENT_993893FD6A20,190013B,COURSE_190013BFF7C1
STUDENT_993893FD6A20,DF6FC47,COURSE_DF6FC470A7CD
STUDENT_993893FD6A20,DBC12C3,COURSE_DBC12C371F89
STUDENT_993893FD6A20,5CB16CB,COURSE_5CB16CB795C3
STUDENT_993893FD6A20,66A6CAF,COURSE_66A6CAFEFBDE
STUDENT_993893FD6A20,07FFBA6,COURSE_07FFBA646CB9
STUDENT_AFDB41D4ED73,D83CCF6,COURSE_D83CCF67F12C
STUDENT_AFDB41D4ED73,1955497,COURSE_19554970F628
STUDENT_AFDB41D4ED73,500C8E8,COURSE_500C8E8E485C
STUDENT_AFDB41D4ED73,47510C7,COURSE_47510C7D6B2A
STUDENT_AFDB41D4ED73,5DB4771,COURSE_5DB4771B0A79
STUDENT_AFDB41D4ED73,165B6EC,COURSE_165B6EC64386
STUDENT_885D037FD237,A419E04,COURSE_A419E04C917F
STUDENT_885D037FD237,250D49A,COURSE_250D49A6137B
STUDENT_885D037FD237,32D5691,COURSE_32D569186237
STUDENT_885D037FD237,24A18A5,COURSE_24A18A5B3FF2
STUDENT_885D037FD237,F2EB940,COURSE_F2EB940C16DE
STUDENT_D48504DAC068,B2EED57,COURSE_B2EED574D766
STUDENT_D48504DAC068,1955497,COURSE_19554970F628
STUDENT_D48504DAC068,500C8E8,COURSE_500C8E8E485C
STUDENT_D48504DAC068,5DB4771,COURSE_5DB4771B0A79
STUDENT_D48504DAC068,4E4632B,COURSE_4E4632BBE56E
STUDENT_D48504DAC068,165B6EC,COURSE_165B6EC64386
STUDENT_0553B522F8F8,121C1E5,COURSE_121C1E5CA81A
STUDENT_0553B522F8F8,4E2B40A,COURSE_4E2B40A02EA8
STUDENT_0553B522F8F8,1C5D6A5,COURSE_1C5D6A56EC25
STUDENT_0553B522F8F8,6913DA1,COURSE_6913DA13F5CD
STUDENT_0553B522F8F8,2271E57,COURSE_2271E57A6113
STUDENT_0553B522F8F8,9057D89,COURSE_9057D894165E
STUDENT_5A816CA13ED1,47E4DB4,COURSE_47E4DB4D9F6E
STUDENT_5A816CA13ED1,383B616,COURSE_383B6165A0C6
STUDENT_0372AB11649C,6C418F3,COURSE_6C418F3F4ACC
STUDENT_0372AB11649C,A419E04,COURSE_A419E04C917F
STUDENT_0372AB11649C,69DBF44,COURSE_69DBF44B3D90
STUDENT_0372AB11649C,258D4B8,COURSE_258D4B85BE0B
STUDENT_0372AB11649C,9316CD4,COURSE_9316CD4D881E
STUDENT_0372AB11649C,2962003,COURSE_2962003E8EB8
STUDENT_0372AB11649C,5DB4771,COURSE_5DB4771B0A79
STUDENT_D029DA661C1A,DF6FC47,COURSE_DF6FC470A7CD
STUDENT_D029DA661C1A,DBC12C3,COURSE_DBC12C371F89
STUDENT_D029DA661C1A,5CB16CB,COURSE_5CB16CB795C3
STUDENT_D029DA661C1A,66A6CAF,COURSE_66A6CAFEFBDE
STUDENT_D029DA661C1A,07FFBA6,COURSE_07FFBA646CB9
STUDENT_10BADD775825,D83CCF6,COURSE_D83CCF67F12C
STUDENT_10BADD775825,1955497,COURSE_19554970F628
STUDENT_10BADD775825,500C8E8,COURSE_500C8E8E485C
STUDENT_10BADD775825,47510C7,COURSE_47510C7D6B2A
STUDENT_10BADD775825,5DB4771,COURSE_5DB4771B0A79
STUDENT_10BADD775825,165B6EC,COURSE_165B6EC64386
STUDENT_C6F6F7D5C571,D83CCF6,COURSE_D83CCF67F12C
STUDENT_C6F6F7D5C571,1955497,COURSE_19554970F628
STUDENT_C6F6F7D5C571,500C8E8,COURSE_500C8E8E485C
STUDENT_C6F6F7D5C571,47510C7,COURSE_47510C7D6B2A
STUDENT_C6F6F7D5C571,5DB4771,COURSE_5DB4771B0A79
STUDENT_C6F6F7D5C571,165B6EC,COURSE_165B6EC64386
STUDENT_818B95DC782D,D83CCF6,COURSE_D83CCF67F12C
STUDENT_818B95DC782D,1955497,COURSE_19554970F628
STUDENT_818B95DC782D,500C8E8,COURSE_500C8E8E485C
STUDENT_818B95DC782D,5DB4771,COURSE_5DB4771B0A79
STUDENT_818B95DC782D,4E4632B,COURSE_4E4632BBE56E
STUDENT_818B95DC782D,165B6EC,COURSE_165B6EC64386
STUDENT_A1BCCE7447A1,D83CCF6,COURSE_D83CCF67F12C
STUDENT_A1BCCE7447A1,1955497,COURSE_19554970F628
STUDENT_A1BCCE7447A1,500C8E8,COURSE_500C8E8E485C
STUDENT_A1BCCE7447A1,47510C7,COURSE_47510C7D6B2A
STUDENT_A1BCCE7447A1,5DB4771,COURSE_5DB4771B0A79
STUDENT_A1BCCE7447A1,165B6EC,COURSE_165B6EC64386
STUDENT_11964E8A72AD,D83CCF6,COURSE_D83CCF67F12C
STUDENT_11964E8A72AD,1955497,COURSE_19554970F628
STUDENT_11964E8A72AD,500C8E8,COURSE_500C8E8E485C
STUDENT_11964E8A72AD,47510C7,COURSE_47510C7D6B2A
STUDENT_11964E8A72AD,5DB4771,COURSE_5DB4771B0A79
STUDENT_11964E8A72AD,165B6EC,COURSE_165B6EC64386
STUDENT_5130CDD8837B,47E4DB4,COURSE_47E4DB4D9F6E
STUDENT_5130CDD8837B,28DA87B,COURSE_28DA87BD0111
STUDENT_5130CDD8837B,3A124DB,COURSE_3A124DB43FF4
STUDENT_5130CDD8837B,4F8DAE0,COURSE_4F8DAE02A7A0
STUDENT_5130CDD8837B,5DB4771,COURSE_5DB4771B0A79
STUDENT_E4B7631F325D,F2EB940,COURSE_F2EB940C16DE
STUDENT_E4B7631F325D,1EB8DAB,COURSE_1EB8DABCEE22
STUDENT_E4B7631F325D,EC38A74,COURSE_EC38A741879B
STUDENT_E4B7631F325D,6AE5916,COURSE_6AE5916D0725
STUDENT_E4B7631F325D,9F8E751,COURSE_9F8E7511D62C
STUDENT_E4B7631F325D,CE06967,COURSE_CE06967084F9
STUDENT_E4B7631F325D,D4B3043,COURSE_D4B30433AFFD
STUDENT_E4B7631F325D,2962003,COURSE_2962003E8EB8
STUDENT_85090F618B63,3A566B2,COURSE_3A566B2FDF91
STUDENT_85090F618B63,47E4DB4,COURSE_47E4DB4D9F6E
STUDENT_85090F618B63,28DA87B,COURSE_28DA87BD0111
STUDENT_85090F618B63,3A124DB,COURSE_3A124DB43FF4
STUDENT_85090F618B63,4F8DAE0,COURSE_4F8DAE02A7A0
STUDENT_85090F618B63,5DB4771,COURSE_5DB4771B0A79
STUDENT_8418EE6B010C,47E4DB4,COURSE_47E4DB4D9F6E
STUDENT_8418EE6B010C,28DA87B,COURSE_28DA87BD0111
STUDENT_8418EE6B010C,3A124DB,COURSE_3A124DB43FF4
STUDENT_8418EE6B010C,4F8DAE0,COURSE_4F8DAE02A7A0
STUDENT_8418EE6B010C,5DB4771,COURSE_5DB4771B0A79
STUDENT_5EE15E317E1B,D83CCF6,COURSE_D83CCF67F12C
STUDENT_5EE15E317E1B,1955497,COURSE_19554970F628
STUDENT_5EE15E317E1B,500C8E8,COURSE_500C8E8E485C
STUDENT_5EE15E317E1B,47510C7,COURSE_47510C7D6B2A
STUDENT_5EE15E317E1B,5DB4771,COURSE_5DB4771B0A79
STUDENT_5EE15E317E1B,165B6EC,COURSE_165B6EC64386
STUDENT_7084E92FC688,C79A295,COURSE_C79A295DA02B
STUDENT_7084E92FC688,3F1B128,COURSE_3F1B1281DACC
STUDENT_7084E92FC688,2B7ADA6,COURSE_2B7ADA67C898
STUDENT_7084E92FC688,355947D,COURSE_355947D15102
STUDENT_7084E92FC688,E00D025,COURSE_E00D02523E87
STUDENT_5E5146A76453,500C8E8,COURSE_500C8E8E485C
STUDENT_5E5146A76453,47510C7,COURSE_47510C7D6B2A
STUDENT_5E5146A76453,165B6EC,COURSE_165B6EC64386
STUDENT_5E5146A76453,A9C3CE0,COURSE_A9C3CE099531
STUDENT_5E5146A76453,2962003,COURSE_2962003E8EB8
STUDENT_5E5146A76453,986F248,COURSE_986F248A2D8A
STUDENT_22AF858E7EB2,80EAE88,COURSE_80EAE885256A
STUDENT_22AF858E7EB2,9772A41,COURSE_9772A418992F
STUDENT_22AF858E7EB2,F911ACE,COURSE_F911ACEAA7B5
STUDENT_22AF858E7EB2,91BFF3B,COURSE_91BFF3B09E00
STUDENT_E172145501D4,A419E04,COURSE_A419E04C917F
STUDENT_E172145501D4,69DBF44,COURSE_69DBF44B3D90
STUDENT_E172145501D4,258D4B8,COURSE_258D4B85BE0B
STUDENT_E172145501D4,9316CD4,COURSE_9316CD4D881E
STUDENT_E172145501D4,30902F4,COURSE_30902F436CC4
STUDENT_C51D56FBB5CC,47E4DB4,COURSE_47E4DB4D9F6E
STUDENT_C51D56FBB5CC,28DA87B,COURSE_28DA87BD0111
STUDENT_C51D56FBB5CC,3A124DB,COURSE_3A124DB43FF4
STUDENT_C51D56FBB5CC,4F8DAE0,COURSE_4F8DAE02A7A0
STUDENT_C51D56FBB5CC,5DB4771,COURSE_5DB4771B0A79
STUDENT_3D8FDB49080B,BF0C1E7,COURSE_BF0C1E79B695
STUDENT_3D8FDB49080B,EC38A74,COURSE_EC38A741879B
STUDENT_85AE00971C25,58B4C36,COURSE_58B4C3685A81
STUDENT_85AE00971C25,B4B5B8E,COURSE_B4B5B8E85C6D
STUDENT_85AE00971C25,F911ACE,COURSE_F911ACEAA7B5
STUDENT_85AE00971C25,4457B1D,COURSE_4457B1DB75EA
STUDENT_85AE00971C25,91BFF3B,COURSE_91BFF3B09E00
STUDENT_85AE00971C25,C40C59E,COURSE_C40C59E77909
STUDENT_5106C110DC5B,9E6B1F1,COURSE_9E6B1F18531F
STUDENT_5106C110DC5B,DF6FC47,COURSE_DF6FC470A7CD
STUDENT_5106C110DC5B,DBC12C3,COURSE_DBC12C371F89
STUDENT_5106C110DC5B,5CB16CB,COURSE_5CB16CB795C3
STUDENT_5106C110DC5B,66A6CAF,COURSE_66A6CAFEFBDE
STUDENT_5106C110DC5B,A50759E,COURSE_A50759E88C40
STUDENT_05874DBC8D18,28DA87B,COURSE_28DA87BD0111
STUDENT_05874DBC8D18,383B616,COURSE_383B6165A0C6
STUDENT_05874DBC8D18,81F8284,COURSE_81F8284E70A1
STUDENT_05874DBC8D18,8702F1E,COURSE_8702F1EA55DA
STUDENT_05874DBC8D18,195AC94,COURSE_195AC942FF0E
STUDENT_E45F4CED45AC,69DBF44,COURSE_69DBF44B3D90
STUDENT_E45F4CED45AC,4E2B40A,COURSE_4E2B40A02EA8
STUDENT_E45F4CED45AC,4DFDBD5,COURSE_4DFDBD5A1EAB
STUDENT_E0818119F5CD,A419E04,COURSE_A419E04C917F
STUDENT_E0818119F5CD,69DBF44,COURSE_69DBF44B3D90
STUDENT_E0818119F5CD,258D4B8,COURSE_258D4B85BE0B
STUDENT_E0818119F5CD,9316CD4,COURSE_9316CD4D881E
STUDENT_E0818119F5CD,157E49E,COURSE_157E49E5EB6E
STUDENT_A92BE02ED869,9316CD4,COURSE_9316CD4D881E
STUDENT_A92BE02ED869,2962003,COURSE_2962003E8EB8
STUDENT_A92BE02ED869,47E4DB4,COURSE_47E4DB4D9F6E
STUDENT_A92BE02ED869,28DA87B,COURSE_28DA87BD0111
STUDENT_A92BE02ED869,3A124DB,COURSE_3A124DB43FF4
STUDENT_A92BE02ED869,5DB4771,COURSE_5DB4771B0A79
STUDENT_6A2CA9B78164,383B616,COURSE_383B6165A0C6
STUDENT_72D9A1E0A750,EC38A74,COURSE_EC38A741879B
STUDENT_72D9A1E0A750,EE22381,COURSE_EE2238133323
STUDENT_72D9A1E0A750,6AE5916,COURSE_6AE5916D0725
STUDENT_72D9A1E0A750,D60A15E,COURSE_D60A15E39D9C
STUDENT_72D9A1E0A750,9F8E751,COURSE_9F8E7511D62C
STUDENT_72D9A1E0A750,BF0C1E7,COURSE_BF0C1E79B695
STUDENT_BFE35441E20F,258D4B8,COURSE_258D4B85BE0B
STUDENT_BFE35441E20F,250D49A,COURSE_250D49A6137B
STUDENT_BFE35441E20F,32D5691,COURSE_32D569186237
STUDENT_BFE35441E20F,24A18A5,COURSE_24A18A5B3FF2
STUDENT_BFE35441E20F,F2EB940,COURSE_F2EB940C16DE
STUDENT_D773262A916E,C40C59E,COURSE_C40C59E77909
STUDENT_D773262A916E,B4B5B8E,COURSE_B4B5B8E85C6D
STUDENT_D773262A916E,4457B1D,COURSE_4457B1DB75EA
STUDENT_D4424C544323,D83CCF6,COURSE_D83CCF67F12C
STUDENT_D4424C544323,1955497,COURSE_19554970F628
STUDENT_D4424C544323,500C8E8,COURSE_500C8E8E485C
STUDENT_D4424C544323,47510C7,COURSE_47510C7D6B2A
STUDENT_D4424C544323,5DB4771,COURSE_5DB4771B0A79
STUDENT_D4424C544323,165B6EC,COURSE_165B6EC64386
STUDENT_2C9B332929B9,BB7F370,COURSE_BB7F370548AA
STUDENT_F366A8830E13,D83CCF6,COURSE_D83CCF67F12C
STUDENT_F366A8830E13,1955497,COURSE_19554970F628
STUDENT_F366A8830E13,500C8E8,COURSE_500C8E8E485C
STUDENT_F366A8830E13,47510C7,COURSE_47510C7D6B2A
STUDENT_F366A8830E13,5DB4771,COURSE_5DB4771B0A79
STUDENT_F366A8830E13,165B6EC,COURSE_165B6EC64386
STUDENT_8C57028A0160,D83CCF6,COURSE_D83CCF67F12C
STUDENT_8C57028A0160,1955497,COURSE_19554970F628
STUDENT_8C57028A0160,500C8E8,COURSE_500C8E8E485C
STUDENT_8C57028A0160,47510C7,COURSE_47510C7D6B2A
STUDENT_8C57028A0160,5DB4771,COURSE_5DB4771B0A79
STUDENT_8C57028A0160,165B6EC,COURSE_165B6EC64386
STUDENT_7E090A18F51A,B4B5B8E,COURSE_B4B5B8E85C6D
STUDENT_FBACB1F43897,383B616,COURSE_383B6165A0C6
STUDENT_FBACB1F43897,81F8284,COURSE_81F8284E70A1
STUDENT_FBACB1F43897,81AC608,COURSE_81AC608D129E
STUDENT_FBACB1F43897,195AC94,COURSE_195AC942FF0E
STUDENT_FBACB1F43897,75BD307,COURSE_75BD3070F668
STUDENT_A1AE3EF31D95,6E363D6,COURSE_6E363D600BA1
STUDENT_A1AE3EF31D95,8928BF4,COURSE_8928BF411C22
STUDENT_A1AE3EF31D95,342173B,COURSE_342173B29394
STUDENT_A1AE3EF31D95,80EAE88,COURSE_80EAE885256A
STUDENT_A1AE3EF31D95,F2EB940,COURSE_F2EB940C16DE
STUDENT_E8DC6291BD28,258D4B8,COURSE_258D4B85BE0B
STUDENT_E8DC6291BD28,AFFC57F,COURSE_AFFC57FABE98
STUDENT_E8DC6291BD28,AFF1D77,COURSE_AFF1D77BF8D8
STUDENT_E8DC6291BD28,88A5BB2,COURSE_88A5BB2A9E50
STUDENT_1388FECB7A20,C0809A7,COURSE_C0809A768480
STUDENT_1388FECB7A20,653E100,COURSE_653E100DE826
STUDENT_FB74B386C937,DF6FC47,COURSE_DF6FC470A7CD
STUDENT_FB74B386C937,DBC12C3,COURSE_DBC12C371F89
STUDENT_FB74B386C937,5CB16CB,COURSE_5CB16CB795C3
STUDENT_FB74B386C937,66A6CAF,COURSE_66A6CAFEFBDE
STUDENT_FB74B386C937,1330BF6,COURSE_1330BF611256
STUDENT_A2594380EB57,DF6FC47,COURSE_DF6FC470A7CD
STUDENT_A2594380EB57,DBC12C3,COURSE_DBC12C371F89
STUDENT_A2594380EB57,5CB16CB,COURSE_5CB16CB795C3
STUDENT_A2594380EB57,66A6CAF,COURSE_66A6CAFEFBDE
STUDENT_A2594380EB57,1330BF6,COURSE_1330BF611256
STUDENT_A51337E21102,F2EB940,COURSE_F2EB940C16DE
STUDENT_71EC51269901,9772A41,COURSE_9772A418992F
STUDENT_71EC51269901,C40C59E,COURSE_C40C59E77909
STUDENT_71EC51269901,9031CED,COURSE_9031CEDB50FD
STUDENT_71EC51269901,91BFF3B,COURSE_91BFF3B09E00
